repository	commit	tree_status	root_canonical_directive_files	root_legacy_directive_files	all_directive_files	all_agentic_files	candidate_files	retrieved_files	authorization
hyperpolymath/lithoglyph	00040dd89f99c7340b060276d78b1e2c98e24ed2	tree_complete	4	0	4	2	21	11	not_evaluated
hyperpolymath/live-files	80a1d5d25009c5bbc82638be62ea6051a86a2925	tree_complete	4	0	4	1	15	7	not_evaluated
hyperpolymath/llm-grace	a9f8eef114f6f94cc105466b45a2aeb9fe6f9ccc	tree_complete	0	0	0	1	11	3	not_evaluated
hyperpolymath/lol	a5422442657def6e95cb56127b3e0479469ef592	tree_complete	0	0	0	1	4	2	not_evaluated
hyperpolymath/lucidscript	36eaf4a2c9d90639dfc377fe41aed10f284eeef3	tree_complete	4	0	4	1	17	10	not_evaluated
hyperpolymath/lustreiser	4b17d77767de125df94732a63b5364a34d1baa98	tree_complete	0	0	0	1	13	3	not_evaluated
hyperpolymath/maa-framework	f01a0ac98fb8a8c956368cc178fb186ab1747257	tree_complete	7	0	7	2	21	11	not_evaluated
hyperpolymath/manifesto	479b14d813736e6cb7d9b72c422bcef746cf496b	tree_complete	4	0	4	1	12	8	not_evaluated
hyperpolymath/marches	e4aa5a1cf83a2bb03577d034ad01dffd937db14a	tree_complete	0	0	0	0	4	1	not_evaluated
hyperpolymath/me-dialect	2f28407a598ae622596a5cedeaa56ca200303b85	tree_complete	8	0	8	1	14	10	not_evaluated
hyperpolymath/megadog	35b2fa84bbf8d74ba47355bc7db375be96a6be37	tree_complete	0	0	0	1	10	2	not_evaluated
hyperpolymath/metadata-grammar	df6525fa0c051d8517e1c6831a4316b030a197f3	tree_complete	0	0	0	1	8	1	not_evaluated
hyperpolymath/methodologies	8af1be5c89b787450e992b0eec83824a8d38b002	tree_complete	0	0	0	1	12	4	not_evaluated
hyperpolymath/misinformation-defence-platform	90f2f2bb17b90557028504a64f249f1d1d6d13f1	tree_complete	0	0	0	3	17	5	not_evaluated
hyperpolymath/modshells	d11de5dc63bc53c5fc59247b8dd488b8d927ed2c	tree_complete	0	0	0	1	4	1	not_evaluated
hyperpolymath/my-lang	92e9902e972bb79a53da591372eb5c2dd0451528	tree_complete	0	0	0	2	16	2	not_evaluated
hyperpolymath/mylangiser	5b3c09155ab46fe37ad2147aa4ac83c94ddd0c98	tree_complete	0	0	0	1	13	3	not_evaluated
hyperpolymath/nafa-app	a41674017e5c96dbccffe86db2838227008fefbf	tree_complete	0	0	0	1	10	2	not_evaluated
hyperpolymath/natsci-studio	ee2fe08459811b75f3ddafd899a03ee304ff5fa2	tree_complete	4	0	4	1	15	11	not_evaluated
hyperpolymath/nesy-solver	33cad8e45fe597dd4d08f2024743b8de9943a7b8	tree_complete	0	0	0	1	12	4	not_evaluated
hyperpolymath/network-ambulance	5f4b80efc448efceb0fe78bd3b92ac383589068a	tree_complete	0	0	0	1	7	2	not_evaluated
hyperpolymath/network-dashboard	6f2d429bce98bdc3249094fb867ea44002eadb92	tree_complete	0	8	8	1	13	10	not_evaluated
hyperpolymath/network-outpost	3d17fadacd06e9ea72ea05eba5f473aecf94df79	tree_complete	0	0	0	0	3	0	not_evaluated
hyperpolymath/neural-foundations	89094c882c3a172657acdf495d845e48c939e11c	tree_complete	0	0	0	1	10	2	not_evaluated
hyperpolymath/neurophone	a5da39efc481f6018bd947ecb0cdaa467a6195f7	tree_complete	7	0	7	1	14	11	not_evaluated
hyperpolymath/nexia-list	9b580227a29ce3ef994cec0445521b82f79632e4	tree_complete	0	0	0	1	9	1	not_evaluated
hyperpolymath/nextgen-databases	fc12a2eb856ff2bed2b91f6df38dbac5d6663257	tree_complete	0	0	0	1	15	1	not_evaluated
hyperpolymath/nextgen-language-evangeliser	6d235806528df441ef6dc7be829baf1cb5d235c9	tree_complete	2	0	2	1	13	4	not_evaluated
hyperpolymath/nextgen-languages	fb0c1961fcc3cf237ea588de9b9e40cf3b1f6076	tree_complete	7	0	7	1	16	10	not_evaluated
hyperpolymath/nextgen-typing	86cb69e5cf296f6188eaf03775d9b6f3084a36ea	tree_complete	8	0	8	1	21	11	not_evaluated
hyperpolymath/nickel-augmentation	3543295d6a51aff33d63d1c97f4e378dc9b99715	tree_complete	4	0	4	3	19	10	not_evaluated
hyperpolymath/nimiser	096f775894c85b8d7d939dd8e403133d59984b7f	tree_complete	0	0	0	1	14	3	not_evaluated
hyperpolymath/no-nonsense-nntps	432d57b7375ed8629fd480a5def4cd6abafa6c25	tree_complete	0	0	0	1	8	1	not_evaluated
hyperpolymath/not-so-serious-software	277b6b9a5d81a9661bdb62038fc7cc0fbd3f0678	tree_complete	0	0	0	1	3	2	not_evaluated
hyperpolymath/oblibeniser	28ff78f4a07eaf263c526aada21fbcd0bd7d460d	tree_complete	0	0	0	1	13	3	not_evaluated
hyperpolymath/oblibeny	332d24db326ec4334ad7cbf17893a020c2bc28f5	tree_complete	4	0	4	1	13	7	not_evaluated
hyperpolymath/ochrance	e3edf307f211688cf2b580700155bb441c21a63f	tree_complete	4	0	4	1	14	7	not_evaluated
hyperpolymath/ochrance-framework	9f0d668c5315dcf45a0d0be4cbcaa96fee608251	tree_complete	4	0	4	1	14	8	not_evaluated
hyperpolymath/odds-and-sods-package-manager	9aa664a7999b036367af57459ca3633f1c92ea11	tree_complete	4	6	10	2	19	15	not_evaluated
hyperpolymath/oikos-economics-accounting-dsl	e6a3824b4107a5d4fcb1db19751d1870d3d50941	tree_complete	0	0	0	1	8	2	not_evaluated
hyperpolymath/oikosbot	2f47a61f2aefa7b399a927886aa13596ab6cdc14	tree_complete	0	0	0	1	9	2	not_evaluated
hyperpolymath/oikosbot-estate	aa7b8d3b425138ecdc3f47a2935671322d2580ef	tree_complete	0	0	0	0	0	0	not_evaluated
hyperpolymath/otpiser	a0c06370285bbdfaf57faf1eb8d15c6d3cc9e4b9	tree_complete	0	0	0	1	14	3	not_evaluated
hyperpolymath/palimpsest-license	bdc1c0880294fbcc839580de4e7fd0a65d3025c5	tree_complete	4	0	4	1	16	9	not_evaluated
hyperpolymath/panic-attack	27b3d93b11fbfc03cee695e791904d741ce2b24b	tree_complete	0	0	0	1	10	1	not_evaluated
hyperpolymath/panll	b7a77473c576c119f9311d1d8d5815c29582f0fd	tree_complete	0	0	0	2	23	2	not_evaluated
hyperpolymath/panoply	e7107d0b07d1627fede3a2618375e577090af1db	tree_complete	4	0	4	0	11	4	not_evaluated
hyperpolymath/patallm-gallery	acfe339e7d487a8f8ecd18a20e4c7fef4ee4e689	tree_complete	4	0	4	11	57	18	not_evaluated
hyperpolymath/patch-bridge	819fe270f91194f78f3e9f78df7d5c3e769b92a8	tree_complete	0	0	0	1	11	4	not_evaluated
hyperpolymath/phantom-metal-taste	02dc74f4645202572ed43e562a6af068ce722fc0	tree_complete	0	0	0	1	9	3	not_evaluated
hyperpolymath/php-aegis	f08ee6c6184aaeb6dfccd0c80017e6d60a1af1ab	tree_complete	0	0	0	1	10	2	not_evaluated
hyperpolymath/phronesis	5463d7e3c9086db42a02a4c19b69608cc26e6bee	tree_complete	0	0	0	1	7	1	not_evaluated
hyperpolymath/phronesiser	19586e620ba9e9dd669ae0d2790881752ea3ff7c	tree_complete	0	0	0	1	13	3	not_evaluated
hyperpolymath/pimcore-fortress	2a3c773f13db809e2fbdb584ab3db541794316ec	tree_complete	0	0	0	0	10	0	not_evaluated
hyperpolymath/plasma-parser-writer	edced02195e888e8eb5641ca84069138ca9008f1	tree_complete	4	0	4	1	12	8	not_evaluated
hyperpolymath/poly-k8s-mcp	a99fb918e58ead0355a41dd2043a5bd535c1c875	tree_complete	8	0	8	1	13	9	not_evaluated
hyperpolymath/polyglot-formalisms-elixir	e4b3f7132b21f66bb1bde121cb7a01e39017cd73	tree_complete	0	0	0	1	9	1	not_evaluated
hyperpolymath/polyglot-formalisms-gleam	ba224481016f1551f274ef2cd9910a48f00a6ce3	tree_complete	0	0	0	1	9	1	not_evaluated
hyperpolymath/polyglot-i18n	f30f2bf3486ed58028cb16c57b076d8cfbc35e65	tree_complete	0	0	0	1	13	2	not_evaluated
hyperpolymath/polysafe-gitfixer	f5a949242e78f5722e5073369cbe6389a1987613	tree_complete	4	0	4	1	15	9	not_evaluated
hyperpolymath/pons-asinorum	aedfc2f4a48d02637c410a482747d2cd16f24670	tree_complete	0	0	0	1	10	2	not_evaluated
hyperpolymath/ponyiser	b16dee60665a8cf7b1131142adfee74a4f5e590b	tree_complete	0	0	0	1	13	3	not_evaluated
hyperpolymath/pow-the-game	0dfa64d322c6e74b1666c2a78dfc79d7df5b22db	tree_complete	0	0	0	1	7	3	not_evaluated
hyperpolymath/preference-injector	21e2d4e5012f9574ecf222a631327d9803169f5e	tree_complete	4	0	4	1	14	9	not_evaluated
hyperpolymath/presswerk	b797fe3fdb4759589e6bc2a99712625feebca4f4	tree_complete	0	0	0	1	8	1	not_evaluated
hyperpolymath/project-wharf	19b60fbe8520d56380b4e8a1756809f0611df55d	tree_complete	0	0	0	1	4	1	not_evaluated
hyperpolymath/proof-burrower	dc210e9b9ac0e972d10ed6b9ceaf80f50658855b	tree_complete	0	4	8	2	23	23	not_evaluated
hyperpolymath/proof-of-work	dbe363b85e84265f64733de646bfc9a6be742b4b	tree_complete	0	0	0	1	9	1	not_evaluated
hyperpolymath/protocol-squisher	e8af6aaeb8dd011236a7e30c8fd55f1904395197	tree_complete	0	0	4	1	13	8	not_evaluated
hyperpolymath/proven	c7250997775695fc710ea2dad6d4e2095ecd33f6	tree_complete	4	0	4	1	14	8	not_evaluated
hyperpolymath/proven-servers	248fb47e3c71296595f9ce0d776a33ad10dd5865	tree_complete	4	0	4	1	13	8	not_evaluated
hyperpolymath/proven-tests-and-benches	6b19deb7ccbd73836dff8d6c8e65ec9351fa7767	tree_complete	0	0	0	1	6	1	not_evaluated
hyperpolymath/pseudoscript	f97ff3529e45ff106491acf64c689566dd54792d	tree_complete	4	0	4	1	17	9	not_evaluated
hyperpolymath/quandledb	5b2b398a3765ae6e767f97e938393f78a0578153	tree_complete	0	0	0	1	4	1	not_evaluated
hyperpolymath/qubes-sdp	5977b225f721cb399feb7312356e7c698d5d7d36	tree_complete	0	0	0	1	8	2	not_evaluated
hyperpolymath/rattlescript	29850e40f97e5b6d06e31eb05c5f72a0cd5bdc65	tree_complete	4	0	4	1	18	11	not_evaluated
hyperpolymath/raze-tui	ad394ce63a814f0b28af7061ea19f59cf798cda2	tree_complete	0	0	0	1	10	1	not_evaluated
hyperpolymath/reasonably-good-token-vault	40db6a68bef853430ff88860a6b48c0fa58bc99a	tree_complete	4	0	4	1	13	9	not_evaluated
hyperpolymath/recon-silly-ation	9a5af897c5554b385177cd9867f35de370b8391f	tree_complete	4	0	4	1	14	7	not_evaluated
hyperpolymath/refugia	762db92909ae639394fb2eb0426f80511130b92b	tree_complete	4	0	4	1	12	9	not_evaluated
hyperpolymath/repo-guardian	7a40033679a7e1b349ec99b8eddd17becdbb9867	tree_complete	0	0	0	2	3	3	not_evaluated
hyperpolymath/reposystem	52094753b5d88260f393e7c2099f131a431ab655	tree_complete	2	0	2	7	33	14	not_evaluated
hyperpolymath/rescript-ecosystem	5f88d726fa2bdf787d8facbf67b1bf461d7ba1d9	tree_complete	0	0	0	0	5	1	not_evaluated
hyperpolymath/residual-evidence-types	eb01e18a384f34489fbb14907b19bc4a7b4675bd	tree_complete	0	0	0	0	0	0	not_evaluated
hyperpolymath/resource-record-fluctuator	55539bfa9f76bd02722d14a91733b92af6bd1cdb	tree_complete	0	0	0	1	11	2	not_evaluated
hyperpolymath/robodog-defensive-systems-lab	752583ffb51cc17e943f2fa8e962bf2d9492fa9a	tree_complete	0	0	0	1	10	2	not_evaluated
hyperpolymath/robot-vacuum-cleaner	93d47f394ce48eb5492942d431d2c1109c89d4b0	tree_complete	0	0	0	1	11	2	not_evaluated
hyperpolymath/rpa-elysium	8671ba60d8cfb6b12b9c49aaf67379340b857e72	tree_complete	4	0	4	1	12	8	not_evaluated
hyperpolymath/rrecord-verity	dbbf76f91fc22f129f1d336e7d7c78295947d12b	tree_complete	4	0	4	1	14	9	not_evaluated
hyperpolymath/rsr-template-repo	05bf1b97dd647e02e2a66a33e511a8922ca60e61	tree_complete	5	0	5	1	12	7	not_evaluated
hyperpolymath/safe-brute-force	2745a1ee6c1f156ce95fec34c9b29c1a2c28bab6	tree_complete	0	0	0	1	9	4	not_evaluated
hyperpolymath/sanctify-php	eab6202b952553acbaacc05d2d64670723f6b63c	tree_complete	0	0	0	1	9	2	not_evaluated
hyperpolymath/scaffoldia	837efbf139ccd27cafdbd01f436375d78a77a819	tree_complete	4	0	4	1	14	7	not_evaluated
hyperpolymath/scripts	0a6bdf05118611ed0d7e15fd36042b5636c6203b	tree_complete	12	0	12	1	19	15	not_evaluated
hyperpolymath/sdp-hkdf-deployment	3dfbbf4c7af4df8b1d8a87539e0fee3a7847a057	tree_complete	0	0	0	1	9	1	not_evaluated
hyperpolymath/seamstress	6c7e183cc9e594197d9347ae0f4bac1291b56d7d	tree_complete	4	0	4	1	12	8	not_evaluated
hyperpolymath/self-destructing-git-garbage	bec02f5eff332c45c7f7376a92ffe55a0c868bca	tree_complete	0	0	0	0	2	0	not_evaluated
hyperpolymath/session-sentinel	dfe5d27812d181f80dc047f0924847cd61cfdf7c	tree_complete	0	0	0	1	8	4	not_evaluated
hyperpolymath/smtp-notify-action	106e28f57cd7403d0aacc744695faa00a1c73ff2	tree_complete	0	0	0	0	1	0	not_evaluated
hyperpolymath/snapcreate	ec91497ae98e62245c735af0e209cc3d0b7bf591	tree_complete	0	0	0	1	10	1	not_evaluated
hyperpolymath/snifs	41baaf94408d3bff432a3b0ac6012b665812a653	tree_complete	4	0	4	1	14	11	not_evaluated
hyperpolymath/social-media-polygraph	04982bb6861817f403b89a5759cf78f477543ecd	tree_complete	0	0	0	0	5	1	not_evaluated
hyperpolymath/social-media-tools	313d1f038c957f9f5ee1c270dbf0f4fbbfda34ff	tree_complete	4	0	4	2	17	9	not_evaluated
hyperpolymath/somethings-fishy	03f8aa9bbc0c95438df511ac51685abeaea8d5af	tree_complete	4	0	4	1	15	9	not_evaluated
hyperpolymath/squeakwell	daa60afbf74d6e08ee4cb664ac7e0c9972c2107a	tree_complete	0	0	0	1	14	3	not_evaluated
hyperpolymath/ssg-collection	54696a2d078817d3e7e8c6f020f671ac6d8f758e	tree_complete	4	0	4	55	229	94	not_evaluated
hyperpolymath/standards	2479cf769ed5f0481ccf64860a2ab954514c2b59	tree_complete	0	0	0	14	72	72	not_evaluated
hyperpolymath/stateful-artefacts	a6200e83ddad2a398d63403837058ed8765cd9ec	tree_complete	4	0	4	1	14	8	not_evaluated
hyperpolymath/statistikles	4135a630e43c5c325a21fe256c82e6bda061f123	tree_complete	4	0	4	1	12	7	not_evaluated
hyperpolymath/supernorma	b3b3b06dd4a543fcfaad1f00397ee66cef7f6f90	tree_complete	4	0	4	1	12	8	not_evaluated
hyperpolymath/systemet	b51ec346ba6b2ea086a26a458b56ffce28e3e9d3	tree_complete	4	0	4	1	15	10	not_evaluated
hyperpolymath/tangle	55e3040f3aaeb2afe86e9feee4b2d267e0621c01	tree_complete	5	0	5	1	12	6	not_evaluated
hyperpolymath/technical-notes	d5063d8229d34edbe6fe17886eb18614e2be1ed2	tree_complete	0	0	0	0	1	0	not_evaluated
hyperpolymath/tentacles-agentic-syllabus	349cd45d59ddb3b548e71f7a26fa2594fe60eb6c	tree_complete	0	0	0	0	1	0	not_evaluated
hyperpolymath/the-metadatastician	48f768f76cb382671e1ef704589c34a93b835415	tree_complete	0	0	0	0	2	0	not_evaluated
hyperpolymath/the-nash-equilibrium	fb50d6e830602c62995de12e894aef2b33b386cf	tree_complete	0	0	0	1	9	1	not_evaluated
hyperpolymath/thejeffparadox	e45f3cd934073fc8a189be26088f2e2cc1e6928e	tree_complete	0	0	0	1	8	2	not_evaluated
hyperpolymath/thunderbird-template-reloaded	c065c0e6376abb66d52f9a4d43e1000fda66d8cb	tree_complete	0	0	0	1	11	2	not_evaluated
hyperpolymath/tlaiser	4f244b77c6cecd59f13ba0b80d1b32b44512df35	tree_complete	0	0	0	1	13	3	not_evaluated
hyperpolymath/tree-navigator	ab22209e7cac6ee0c4065ea7f3a4468a269e5d9b	tree_complete	4	0	4	1	16	9	not_evaluated
hyperpolymath/trigger	7ff9c0acd69f6b10f77ad051a24985bba6c3686a	tree_complete	0	0	0	0	1	0	not_evaluated
hyperpolymath/tropical-types	9a5c34f20aba2589d44e8b1bbf32540551ffa395	tree_complete	0	0	0	1	4	1	not_evaluated
hyperpolymath/twingate-helm-deploy	9c91c41b68ba35650e2d7a5ca92181ba6d004e52	tree_complete	4	0	4	1	12	9	not_evaluated
hyperpolymath/typed-wasm	0e0c800be2dafe73e75b481f1e57e44fcc00b9da	tree_complete	4	0	4	1	18	7	not_evaluated
hyperpolymath/typedqliser	2cac513a75775e735df83fb3373e3ee2a30c6652	tree_complete	0	0	0	1	13	3	not_evaluated
hyperpolymath/typell	946c5f57736f5a4fa6d83ab25efdb7ea85f2f1ff	tree_complete	0	0	0	1	12	3	not_evaluated
hyperpolymath/ubicity	4e1617d3f15c318a51886d17f47b3950865888e3	tree_complete	0	0	0	1	11	2	not_evaluated
hyperpolymath/unified-dataset-vocab	c0485da1a3c5859fa8dac4d4cc903197cedef859	tree_complete	0	0	0	1	9	1	not_evaluated
hyperpolymath/universal-chat-extractor	5de1f1a7cd4bb658dd16de55c1e30ca20fbb91ea	tree_complete	4	0	4	1	12	9	not_evaluated
hyperpolymath/universal-extension-format	0de0494ddcc84682f1548fc37af674be1e0d301b	tree_complete	0	0	0	1	9	1	not_evaluated
hyperpolymath/universal-language-server-plugin	fd514b2c24c14da4072c61678b19ed9e38da8d7b	tree_complete	4	0	4	1	14	9	not_evaluated
hyperpolymath/universal-project-manager	b6f3d8647be8c7c2c0d76823d7cae324ecd975d1	tree_complete	4	0	4	1	12	9	not_evaluated
hyperpolymath/valence-shell	f9d526bb1b71305286f34a501d0247807daba499	tree_complete	4	0	4	2	17	10	not_evaluated
hyperpolymath/vcl-ut	dc9d7439f4b999478b9bef43a7e19ac6f3dcfcc0	tree_complete	5	0	5	1	18	9	not_evaluated
hyperpolymath/vcs-ircd	47d8dee2e6275dd581523bf43b7ae475751ae988	tree_complete	0	0	0	1	7	2	not_evaluated
hyperpolymath/veridical-simulation-core	7b8297b3f79afd7e609ccf6ed97baaae44f04998	tree_complete	0	0	0	1	3	2	not_evaluated
hyperpolymath/verisimdb	f35ac59e8dab1877cb13a4c16de4eac6cf098d58	tree_complete	10	0	10	1	20	12	not_evaluated
hyperpolymath/verisimdb-data	b174730628bfff7c6c0aaa163a591befb0215399	tree_complete	0	0	0	1	8	1	not_evaluated
hyperpolymath/verisimiser	d5f6603e3f3b3b7ad3feef52e15ec24bf1537503	tree_complete	0	0	0	1	13	3	not_evaluated
hyperpolymath/vexometer	dd182abddb850e676110ad2f0f6fb9d5f013c659	tree_complete	4	0	4	3	34	9	not_evaluated
hyperpolymath/vext	52f221b690dab191fee309c4f37a755f8b507c50	tree_complete	0	0	0	0	3	0	not_evaluated
hyperpolymath/volumod	2e8c4c7cf28ccffd8050e6021311470916909cff	tree_complete	8	0	8	1	15	13	not_evaluated
hyperpolymath/voyage-enterprise-decision-system	eb0c0b50381a68e4e9a4a27557baa64e14678d72	tree_complete	4	0	4	1	12	9	not_evaluated
hyperpolymath/wokelang	fce586338f6715609551f6934d39db3866c35dc7	tree_complete	7	0	7	1	16	12	not_evaluated
hyperpolymath/wokelangiser	448e7cdf5ef16b15e171104500b1908fcb049204	tree_complete	0	0	0	1	13	3	not_evaluated
hyperpolymath/wordpress-tools	db19b1280d5dd97644fea05bb4ec4d8d62276198	tree_complete	4	0	4	6	36	15	not_evaluated
hyperpolymath/wsl-compute-governor-dispatcher	74acd7ed861d15a4c1907a8d09dfd383ed57fd02	tree_complete	0	0	0	0	3	0	not_evaluated
hyperpolymath/zerostep	0f82694c3dfa0b234bbcfc6983dd41d0d59862db	tree_complete	0	0	0	1	9	1	not_evaluated
hyperpolymath/zerotier-k8s-link	71bbe82b367fd15aa2b54bf9f4672b90ed8c37bd	tree_complete	0	0	0	1	10	2	not_evaluated
hyperpolymath/zotero-tools	0a00bcfb66bd7157d53f2df5e8c1a78bf1931077	tree_complete	4	0	4	9	39	20	not_evaluated
